cbsa_code,cbsa_name,year,topmetro,metrosize,Employment at firms 0-5 years old,Jobs,Real GDP,Average Annual Wage,Output per Job,Output per Person,Employment-to-Population Ratio,Median Earnings,Relative Income Poverty Rate
37860,"Pensacola-Ferry Pass-Brent, FL Metropolitan Statistical Area",2009,1,Large,15358,171473.92,18606452736,43353.656,108508.94,41666.281,0.667233527,27937.52539,0.250937641
37860,"Pensacola-Ferry Pass-Brent, FL Metropolitan Statistical Area",2010,1,Large,13953,170725.56,18782003200,42950.063,110012.84,41650.227,0.639061749,27911.80859,0.277212441
37860,"Pensacola-Ferry Pass-Brent, FL Metropolitan Statistical Area",2011,1,Large,15909,172381.05,18773680128,42778.375,108908.02,41248.234,0.672777414,28425.38281,0.27781716
37860,"Pensacola-Ferry Pass-Brent, FL Metropolitan Statistical Area",2012,1,Large,19272,173087.22,18687121408,42616.801,107963.61,40482.223,0.669029474,30739.33984,0.26329422
37860,"Pensacola-Ferry Pass-Brent, FL Metropolitan Statistical Area",2013,1,Large,18321,176592.75,18810927104,41854.355,106521.52,40272.941,0.67350471,27879.65234,0.254141778
37860,"Pensacola-Ferry Pass-Brent, FL Metropolitan Statistical Area",2014,1,Large,13677,178518.5,19001047040,42205.852,106437.41,40373.813,0.674557507,29888.94141,0.259071112
37860,"Pensacola-Ferry Pass-Brent, FL Metropolitan Statistical Area",2015,1,Large,14503,182045.13,19486877696,43492.457,107044.22,40978.68,0.69723773,29408.53906,0.256543994
37860,"Pensacola-Ferry Pass-Brent, FL Metropolitan Statistical Area",2016,1,Large,16667,186726.28,20218931200,43744.16,108281.13,42003.152,0.66737771,29998.31641,0.263696849
37860,"Pensacola-Ferry Pass-Brent, FL Metropolitan Statistical Area",2017,1,Large,15475,189693.84,20823375872,44084.23,109773.6,42732.324,0.695102334,30908.66992,0.247628421
37860,"Pensacola-Ferry Pass-Brent, FL Metropolitan Statistical Area",2018,1,Large,15344,193858.02,21345800192,44503.859,110110.49,43175.25,0.689555228,32933.41797,0.258203536
37860,"Pensacola-Ferry Pass-Brent, FL Metropolitan Statistical Area",2019,1,Large,15898,198019.05,21381300224,45084.16,107975.98,42538.93,0.707830012,30891.73438,0.272373974
37900,"Peoria, IL Metropolitan Statistical Area",2009,1,Midsized,15564,189143.56,21980524544,51485.898,116210.8,52779.059,0.715899229,32412.84961,0.287213117
37900,"Peoria, IL Metropolitan Statistical Area",2010,1,Midsized,13581,188255.64,22312431616,50702.48,118521.98,53629.074,0.695685923,33460.92578,0.306304216
37900,"Peoria, IL Metropolitan Statistical Area",2011,1,Midsized,13031,191334.66,23885037568,53525.574,124833.83,57321.293,0.702832878,31009.93359,0.281697482
37900,"Peoria, IL Metropolitan Statistical Area",2012,1,Midsized,10384,195292.44,25442541568,55430.391,130279.19,61032.898,0.736185491,31430.51172,0.287217706
37900,"Peoria, IL Metropolitan Statistical Area",2013,1,Midsized,10022,189881.66,23836207104,52486.387,125531.91,57011.871,0.698369682,31890.71875,0.258175552
37900,"Peoria, IL Metropolitan Statistical Area",2014,1,Midsized,9956,188254.19,23645853696,52859.391,125605.99,56912.27,0.714779079,31990.75391,0.287319571
37900,"Peoria, IL Metropolitan Statistical Area",2015,1,Midsized,11434,187358,22771548160,54144.602,121540.3,55156.152,0.727008343,32861.89453,0.284647703
37900,"Peoria, IL Metropolitan Statistical Area",2016,1,Midsized,13670,183730.42,22426142720,53761.02,122060.04,54597.5,0.718698621,31624.41016,0.246762887
37900,"Peoria, IL Metropolitan Statistical Area",2017,1,Midsized,10916,181782.81,21617647616,52177.477,118920.19,53125.969,0.714686692,32467.55469,0.274091363
37900,"Peoria, IL Metropolitan Statistical Area",2018,1,Midsized,10012,181582.92,22285516800,54070.188,122729.14,55254.078,0.720709622,35483.60938,0.272339642
37900,"Peoria, IL Metropolitan Statistical Area",2019,1,Midsized,10079,180164.31,21898641408,53627.836,121548.16,54669.93,0.726666689,34867.07813,0.278987408
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area",2009,1,Very Large,237988,2700685,393000000000,59826.406,145349.77,66067.719,0.706387222,40604.29297,0.27715379
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area",2010,1,Very Large,223334,2684401.3,397000000000,59748.52,147979.08,66528.547,0.692550659,39997.01172,0.282921642
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area",2011,1,Very Large,220774,2693856.3,401000000000,59458.711,148971.66,66926.734,0.683834434,39574.57031,0.279934138
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area",2012,1,Very Large,214201,2709275.3,408000000000,59998.48,150508.28,67773.703,0.687386513,38549.4375,0.285420805
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area",2013,1,Very Large,215498,2734524.8,407000000000,59688.551,148777.89,67467.289,0.697809935,38063.24219,0.279265583
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area",2014,1,Very Large,226128,2769530.3,419000000000,60209.723,151322.52,69312.906,0.709284842,38063.85938,0.277155399
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area",2015,1,Very Large,228037,2801958.5,428000000000,61883.484,152631.03,70609.016,0.71666646,39083.05469,0.278191149
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area",2016,1,Very Large,238638,2845148.3,431000000000,61367.379,151613.25,71103.727,0.724101603,40074.85156,0.27711767
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area",2017,1,Very Large,244601,2886429.3,434000000000,61721.559,150276.38,71359.797,0.722749352,41627.95703,0.268891364
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area",2018,1,Very Large,259680,2916699.5,447000000000,62129.004,153243.58,73378.789,0.736832917,41064.34766,0.267128229
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area",2019,1,Very Large,271093,2953526.3,450000000000,63115.699,152373.19,73747.328,0.746171117,40671.26953,0.269247681
38060,"Phoenix-Mesa-Chandler, AZ Metropolitan Statistical Area",2009,1,Very Large,213884,1729599,210000000000,51927.43,121561.42,50619.234,0.686073244,34467.64844,0.242669582
38060,"Phoenix-Mesa-Chandler, AZ Metropolitan Statistical Area",2010,1,Very Large,199431,1705379.6,211000000000,51598.441,123602.8,50137.84,0.671526372,34495.76172,0.260948986
38060,"Phoenix-Mesa-Chandler, AZ Metropolitan Statistical Area",2011,1,Very Large,193476,1746701.9,215000000000,51392.492,123007.46,50518.574,0.6743837,33990.28125,0.25572297
38060,"Phoenix-Mesa-Chandler, AZ Metropolitan Statistical Area",2012,1,Very Large,188618,1791283,221000000000,51577.656,123443.37,51070.313,0.685687244,34012.32813,0.26721102
38060,"Phoenix-Mesa-Chandler, AZ Metropolitan Statistical Area",2013,1,Very Large,187394,1836521,239000000000,51213.531,130243.53,54323.961,0.680982888,32494.30859,0.248428941
38060,"Phoenix-Mesa-Chandler, AZ Metropolitan Statistical Area",2014,1,Very Large,185975,1865092.6,226000000000,51935.191,121102.52,50316.09,0.691241682,32998.24219,0.265067309
38060,"Phoenix-Mesa-Chandler, AZ Metropolitan Statistical Area",2015,1,Very Large,191935,1925933.8,238000000000,53015.402,123527.26,51961.191,0.70695132,33969.50781,0.26276356
38060,"Phoenix-Mesa-Chandler, AZ Metropolitan Statistical Area",2016,1,Very Large,198589,1987996.5,244000000000,53071.215,122613.86,52158.867,0.712842703,33556.73047,0.25457105
38060,"Phoenix-Mesa-Chandler, AZ Metropolitan Statistical Area",2017,1,Very Large,196217,2046412.8,252000000000,53693.605,123005.74,52896.375,0.720332384,36466.81641,0.250969619
38060,"Phoenix-Mesa-Chandler, AZ Metropolitan Statistical Area",2018,1,Very Large,205071,2116204.8,263000000000,54301.961,124159.51,54183.461,0.73392725,35519.76172,0.238460168
38060,"Phoenix-Mesa-Chandler, AZ Metropolitan Statistical Area",2019,1,Very Large,213866,2187959.5,265000000000,55490.461,121313.98,53641.711,0.737851381,35993.39844,0.229238242
38300,"Pittsburgh, PA Metropolitan Statistical Area",2009,1,Very Large,90853,1121716.6,132000000000,50276.352,118108.65,56246.34,0.714857519,33540.24219,0.277049899
38300,"Pittsburgh, PA Metropolitan Statistical Area",2010,1,Very Large,88152,1123266.1,136000000000,50791.059,121397.55,57851.742,0.699099004,32529.75586,0.290974051
38300,"Pittsburgh, PA Metropolitan Statistical Area",2011,1,Very Large,85528,1140374.8,140000000000,51313.246,122706.7,59282.582,0.707782328,33953.96094,0.28584379
38300,"Pittsburgh, PA Metropolitan Statistical Area",2012,1,Very Large,76221,1151777.4,143000000000,52088.879,123797.23,60406.82,0.718434751,33023.88281,0.273582399
38300,"Pittsburgh, PA Metropolitan Statistical Area",2013,1,Very Large,73928,1152745.6,144000000000,52367.617,124882.84,61004.305,0.711870134,33408.74219,0.287402302
38300,"Pittsburgh, PA Metropolitan Statistical Area",2014,1,Very Large,75213,1151234.3,147000000000,53079.004,127721.02,62404.508,0.721960962,33989.0625,0.275192738
38300,"Pittsburgh, PA Metropolitan Statistical Area",2015,1,Very Large,78072,1152940.8,148000000000,55094.887,128606.74,63156.43,0.726923764,35013.70703,0.28268075
38300,"Pittsburgh, PA Metropolitan Statistical Area",2016,1,Very Large,82250,1150583.3,148000000000,54330.852,128422.98,63139.879,0.736423254,36987.24609,0.277404696
38300,"Pittsburgh, PA Metropolitan Statistical Area",2017,1,Very Large,82197,1157910.8,151000000000,55179.598,130404.23,64833.059,0.745760262,36533.64063,0.275555372
38300,"Pittsburgh, PA Metropolitan Statistical Area",2018,1,Very Large,87237,1167089.8,156000000000,55788.207,133545.3,67104.016,0.747670889,36590.43359,0.267399341
38300,"Pittsburgh, PA Metropolitan Statistical Area",2019,1,Very Large,96038,1173616.5,157000000000,56813.793,133610.59,67659.477,0.750367224,40077.44922,0.263496101
38860,"Portland-South Portland, ME Metropolitan Statistical Area",2009,1,Large,22461,261923.33,29072087040,46371.023,110994.65,56480.484,0.764740288,33306.52344,0.276996106
38860,"Portland-South Portland, ME Metropolitan Statistical Area",2010,1,Large,20731,260701.63,29596272640,46566.766,113525.46,57590.27,0.753396928,34492.89453,0.252296954
38860,"Portland-South Portland, ME Metropolitan Statistical Area",2011,1,Large,20877,262466.78,29358807040,46262.578,111857.23,56889.195,0.768754363,33969.40625,0.275116026
38860,"Portland-South Portland, ME Metropolitan Statistical Area",2012,1,Large,20415,264944.53,28893775872,45956.984,109055.95,55819.145,0.76241082,32948.01172,0.275730073
38860,"Portland-South Portland, ME Metropolitan Statistical Area",2013,1,Large,19831,266189.06,28659986432,46212.645,107667.78,55116.734,0.753414989,34476.14844,0.277667582
38860,"Portland-South Portland, ME Metropolitan Statistical Area",2014,1,Large,19354,268159.22,29433600000,46923.07,109761.66,56172.172,0.774420381,33940.13672,0.269019008
38860,"Portland-South Portland, ME Metropolitan Statistical Area",2015,1,Large,19109,272669.03,29948895232,48389.848,109836.07,56955.363,0.787027478,33404.35156,0.276989311
38860,"Portland-South Portland, ME Metropolitan Statistical Area",2016,1,Large,20035,277022.03,31115329536,49159.395,112320.77,58828.934,0.778982341,36875.11328,0.265768558
38860,"Portland-South Portland, ME Metropolitan Statistical Area",2017,1,Large,21132,281477.44,32177858560,49794.586,114317.72,60496.18,0.779287219,37564.62109,0.264432877
38860,"Portland-South Portland, ME Metropolitan Statistical Area",2018,1,Large,22185,285599.09,33365862400,50255.738,116827.63,62339.063,0.824893236,41003.62109,0.248804063
38860,"Portland-South Portland, ME Metropolitan Statistical Area",2019,1,Large,24883,289572.13,33549645824,51388.578,115859.37,62302.035,0.79988569,39473.20313,0.242275342
38900,"Portland-Vancouver-Hillsboro, OR-WA Metropolitan Statistical Area",2009,1,Very Large,98233,1012370.8,128000000000,52119.301,126012.07,57809.758,0.71081233,34441.05469,0.273099869
38900,"Portland-Vancouver-Hillsboro, OR-WA Metropolitan Statistical Area",2010,1,Very Large,91497,1007462.9,129000000000,52792.078,128061.53,57798.742,0.688230157,34503.89844,0.261009663
38900,"Portland-Vancouver-Hillsboro, OR-WA Metropolitan Statistical Area",2011,1,Very Large,95237,1020087.5,132000000000,53266.691,128991.65,58149.543,0.702041209,34007.66016,0.280901253
38900,"Portland-Vancouver-Hillsboro, OR-WA Metropolitan Statistical Area",2012,1,Very Large,92513,1044069.3,133000000000,53793.137,126909.56,57900.109,0.704858303,34947.43359,0.276184261
38900,"Portland-Vancouver-Hillsboro, OR-WA Metropolitan Statistical Area",2013,1,Very Large,92644,1068400.6,133000000000,53972.766,124182.76,57410.676,0.715941548,33452.33594,0.278786659
38900,"Portland-Vancouver-Hillsboro, OR-WA Metropolitan Statistical Area",2014,1,Very Large,95397,1108197.4,138000000000,54718.793,124510.17,58866.129,0.728028774,33474.64453,0.2652466
38900,"Portland-Vancouver-Hillsboro, OR-WA Metropolitan Statistical Area",2015,1,Very Large,101567,1155392.5,146000000000,56365.945,126734.8,61481.668,0.742875099,36025.34766,0.269509584
38900,"Portland-Vancouver-Hillsboro, OR-WA Metropolitan Statistical Area",2016,1,Very Large,107369,1177355,153000000000,57509.121,130231.08,63187.094,0.751019418,37027.59766,0.258039415
38900,"Portland-Vancouver-Hillsboro, OR-WA Metropolitan Statistical Area",2017,1,Very Large,112243,1207813.1,159000000000,58434.43,131689.36,64793.535,0.767089427,39512.87109,0.258119524
38900,"Portland-Vancouver-Hillsboro, OR-WA Metropolitan Statistical Area",2018,1,Very Large,118211,1223263.1,166000000000,59883.207,135776.02,67151.758,0.766722083,41053.14063,0.242288351
38900,"Portland-Vancouver-Hillsboro, OR-WA Metropolitan Statistical Area",2019,1,Very Large,118482,1246456.6,168000000000,61208.5,134449.38,67238.211,0.765827119,40145.73828,0.221333042
38940,"Port St. Lucie, FL Metropolitan Statistical Area",2009,1,Midsized,14610,123258.05,13783568384,41853.887,111826.91,32829.746,0.647406995,29950.88672,0.26124835
38940,"Port St. Lucie, FL Metropolitan Statistical Area",2010,1,Midsized,13976,122784.84,13768004608,41162.723,112131.15,32382.123,0.626811504,28112.92383,0.273429245
38940,"Port St. Lucie, FL Metropolitan Statistical Area",2011,1,Midsized,15730,123320.69,13670861824,40871.738,110856.2,31919.861,0.637476444,28393.88867,0.28239426
38940,"Port St. Lucie, FL Metropolitan Statistical Area",2012,1,Midsized,15711,124872.05,13738138624,40353.883,110017.73,31807.727,0.638615429,27665.71094,0.25198704
38940,"Port St. Lucie, FL Metropolitan Statistical Area",2013,1,Midsized,15899,126783.72,13585529856,39915.648,107155.16,31129.127,0.640070438,26981.99023,0.272004187
38940,"Port St. Lucie, FL Metropolitan Statistical Area",2014,1,Midsized,16581,131583.45,13850477568,40058.867,105260.02,31253.615,0.66392231,28941,0.244216561
38940,"Port St. Lucie, FL Metropolitan Statistical Area",2015,1,Midsized,18136,136596.14,14826044416,41458.902,108539.27,32740.068,0.674557805,27902.37695,0.269617558
38940,"Port St. Lucie, FL Metropolitan Statistical Area",2016,1,Midsized,20190,142088.64,15523074048,41535.301,109249.23,33462.762,0.689859748,26358.57422,0.274571359
38940,"Port St. Lucie, FL Metropolitan Statistical Area",2017,1,Midsized,21067,146002.61,16019043328,41671.172,109717.52,33876.641,0.696451485,30057.16016,0.260122627
38940,"Port St. Lucie, FL Metropolitan Statistical Area",2018,1,Midsized,21905,149944.13,16441394176,41933.715,109650.14,34169.828,0.677870214,30435.85938,0.225958511
38940,"Port St. Lucie, FL Metropolitan Statistical Area",2019,1,Midsized,21846,154471.64,16535294976,42529.695,107044.22,33793.984,0.753279448,30975.91406,0.238747627
39100,"Poughkeepsie-Newburgh-Middletown, NY Metropolitan Statistical Area",2009,1,Large,19882,254792.64,32926525440,49499.328,129228.71,49220.027,0.714693367,39596.51172,0.291299075
39100,"Poughkeepsie-Newburgh-Middletown, NY Metropolitan Statistical Area",2010,1,Large,19316,252343.11,33447530496,49861.121,132547.83,49834.441,0.704539537,39577.82813,0.291858584
39100,"Poughkeepsie-Newburgh-Middletown, NY Metropolitan Statistical Area",2011,1,Large,19906,253630.13,32906766336,49385.535,129743.13,48951.648,0.702852786,37548.08594,0.298553377
39100,"Poughkeepsie-Newburgh-Middletown, NY Metropolitan Statistical Area",2012,1,Large,18305,255211.75,33090453504,48766.664,129658.82,49335.57,0.713779151,35006.61719,0.295352757
39100,"Poughkeepsie-Newburgh-Middletown, NY Metropolitan Statistical Area",2013,1,Large,19434,257777.34,33371656192,48151.246,129459.23,49764.77,0.7105003,33428.94531,0.300327212
39100,"Poughkeepsie-Newburgh-Middletown, NY Metropolitan Statistical Area",2014,1,Large,20234,261658.48,33254467584,48033.352,127091.12,49635.609,0.709213257,36568.23438,0.302400351
39100,"Poughkeepsie-Newburgh-Middletown, NY Metropolitan Statistical Area",2015,1,Large,22861,265920.84,34357737472,49018.008,129202.88,51292.301,0.703306913,37908.06641,0.273034215
39100,"Poughkeepsie-Newburgh-Middletown, NY Metropolitan Statistical Area",2016,1,Large,21849,266910.97,34429739008,49384.461,128993.35,51324.242,0.703198552,37615.75391,0.286647499
39100,"Poughkeepsie-Newburgh-Middletown, NY Metropolitan Statistical Area",2017,1,Large,21993,270957.16,35284213760,50030.781,130220.64,52404.66,0.724908173,41085.08984,0.2850357
39100,"Poughkeepsie-Newburgh-Middletown, NY Metropolitan Statistical Area",2018,1,Large,23358,273711.19,36458987520,50399.969,133202.39,53928.227,0.716772079,38682.71094,0.257306039
39100,"Poughkeepsie-Newburgh-Middletown, NY Metropolitan Statistical Area",2019,1,Large,24115,277644.06,36266958848,51338.238,130623.93,53399.887,0.738918662,40283.11719,0.258830875
39300,"Providence-Warwick, RI-MA Metropolitan Statistical Area",2009,1,Very Large,NA,675864.88,80441966592,48828.688,119020.79,50245.77,0.727400184,36073.91016,0.280860394
39300,"Providence-Warwick, RI-MA Metropolitan Statistical Area",2010,1,Very Large,NA,673513.75,81710178304,49102.727,121319.25,50969.316,0.690827131,34526.74609,0.275262564
