cbsa_code,year,cbsa_name,top100,keep,largest,large,midsized,Employment at firms 0-5 years old,Jobs,Real GDP,Average Annual Wage,Output per Job,Output per Person,Median Earnings,Employment Rate,Relative Income Poverty Rate
31140,2011,"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",1,1,1,0,0,45295,552173.4993,63993320055,47667.5849,115893.5011,52802.77512,31065.80469,0.688916028,0.266278148
31140,2012,"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",1,1,1,0,0,42086,566297.7658,67411109947,48071.43509,119038.2763,55232.41719,30898.1582,0.704974532,0.271548837
31140,2013,"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",1,1,1,0,0,43493,578148.6594,68789307583,47505.22806,118982.0411,55812.55392,31992.04883,0.711968303,0.25258103
31140,2014,"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",1,1,1,0,0,41879,589738.669,70720654917,48183.51233,119918.6328,57045.85156,31535.64063,0.719597578,0.260454684
31140,2015,"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",1,1,1,0,0,42553,605593.4249,72888244813,50088.96334,120358.3821,58471.04038,33054.14844,0.729418218,0.275260776
31140,2016,"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",1,1,1,0,0,45242,620255.3087,75808404874,50507.49183,122221.2915,60507.99118,33938.89844,0.727242112,0.26687482
31140,2017,"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",1,1,1,0,0,47104,627437.0685,76509570826,50893.26639,121939.8322,60703.04439,34062.625,0.747404337,0.255718797
31140,2018,"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",1,1,1,0,0,56859,632350.838,78003388946,51197.00206,123354.6067,61667.24295,34036.72656,0.745244443,0.25996539
31180,2008,"Lubbock, TX Metropolitan Statistical Area",1,1,0,0,1,16550,127271.6037,12060088424,38825.32055,94758.67418,43022.42224,26386.70508,0.741184711,0.265588582
31180,2009,"Lubbock, TX Metropolitan Statistical Area",1,1,0,0,1,16832,125987.1645,12172533689,39394.83127,96617.25257,42526.21504,22039.5,0.696337342,0.279058874
31180,2010,"Lubbock, TX Metropolitan Statistical Area",1,1,0,0,1,15062,125650.0333,12674518743,39874.3821,100871.5908,43369.64572,22466.60938,0.679094017,0.306988239
31180,2011,"Lubbock, TX Metropolitan Statistical Area",1,1,0,0,1,14512,127142.596,12763398078,39509.52656,100386.4832,43218.43567,22053.31836,0.714908957,0.278200895
31180,2012,"Lubbock, TX Metropolitan Statistical Area",1,1,0,0,1,14528,128284.2639,13475279168,40469.23794,105042.3393,45249.12246,23990.44727,0.700744033,0.303162009
31180,2013,"Lubbock, TX Metropolitan Statistical Area",1,1,0,0,1,14371,131685.7036,14003186369,40553.26913,106337.9394,46491.94003,25542.11133,0.685494363,0.286170781
31180,2014,"Lubbock, TX Metropolitan Statistical Area",1,1,0,0,1,13665,134059.9578,14384745803,41567.41142,107300.8379,46991.77361,24985.57227,0.70496124,0.27110678
31180,2015,"Lubbock, TX Metropolitan Statistical Area",1,1,0,0,1,13874,136924.7179,14652838437,42672.83961,107013.8297,47262.79941,25027.80273,0.696757078,0.27232933
31180,2016,"Lubbock, TX Metropolitan Statistical Area",1,1,0,0,1,14619,140192.602,14801618419,42729.90682,105580.5956,47166.55116,25915.5957,0.693123043,0.268327266
31180,2017,"Lubbock, TX Metropolitan Statistical Area",1,1,0,0,1,14428,142249.2282,15182961064,43184.06558,106734.9275,47958.10664,25574.46289,0.717543662,0.269718826
31180,2018,"Lubbock, TX Metropolitan Statistical Area",1,1,0,0,1,15067,142734.2421,15326199588,43974.07414,107375.7731,48034.27353,28158.5332,0.728025556,0.274107635
31340,2008,"Lynchburg, VA Metropolitan Statistical Area",1,1,0,0,1,10611,104865.4071,10496257991,41890.66857,100092.6643,42103.08902,28873.83203,0.715747595,0.298529059
31340,2009,"Lynchburg, VA Metropolitan Statistical Area",1,1,0,0,1,10604,99699.11604,10554656673,42352.6867,105865.0978,41976.67315,27537.30859,0.683348894,0.295899779
31340,2010,"Lynchburg, VA Metropolitan Statistical Area",1,1,0,0,1,9271,98007.7152,10765808495,42894.39586,109846.5409,42555.79864,27090.82813,0.653958023,0.311634004
31340,2011,"Lynchburg, VA Metropolitan Statistical Area",1,1,0,0,1,8726,97454.66709,10350339821,41158.6448,106206.7126,40721.15314,27520.10938,0.666017473,0.325404048
31340,2012,"Lynchburg, VA Metropolitan Statistical Area",1,1,0,0,1,7858,97312.01398,10070490063,40941.01285,103486.6061,39379.23077,30025.34961,0.672598004,0.292721331
31340,2013,"Lynchburg, VA Metropolitan Statistical Area",1,1,0,0,1,7574,97261.86363,10042880736,40732.94293,103256.1002,39100.78699,27368.19531,0.673215151,0.298025548
31340,2014,"Lynchburg, VA Metropolitan Statistical Area",1,1,0,0,1,7095,98027.13879,10080899910,41232.20903,102837.8471,39077.19347,28482.78711,0.69479686,0.311524689
31340,2015,"Lynchburg, VA Metropolitan Statistical Area",1,1,0,0,1,7362,98464.44922,10166854095,41467.45772,103254.0595,39182.40329,28926.48242,0.678598106,0.314541727
31340,2016,"Lynchburg, VA Metropolitan Statistical Area",1,1,0,0,1,6659,98467.02995,10212956959,41842.70946,103719.5594,39192.72155,26854.01563,0.694437921,0.284282953
31340,2017,"Lynchburg, VA Metropolitan Statistical Area",1,1,0,0,1,7469,99138.12705,10618427244,42425.2388,107107.4022,40535.46517,29937.75586,0.694594502,0.290897638
31340,2018,"Lynchburg, VA Metropolitan Statistical Area",1,1,0,0,1,8438,99820.30223,10775879556,42496.10753,107952.7843,40918.0057,28310.6875,0.701291084,0.274341345
31540,2008,"Madison, WI Metropolitan Statistical Area",1,1,0,1,0,30032,350499.6509,39793384397,48413.00731,113533.3068,66941.29113,35059.24219,0.80587852,0.287029028
31540,2009,"Madison, WI Metropolitan Statistical Area",1,1,0,1,0,28637,339085.1215,40258118440,48780.57117,118725.7001,66905.62549,33463.98047,0.802689672,0.305844307
31540,2010,"Madison, WI Metropolitan Statistical Area",1,1,0,1,0,26160,339807.5075,41037017401,48634.05815,120765.4819,67650.53487,33920.12891,0.788307011,0.288217366
31540,2011,"Madison, WI Metropolitan Statistical Area",1,1,0,1,0,25436,344220.7572,42253320061,49084.21536,122750.6453,68919.97439,33517.83984,0.788733244,0.28078568
31540,2012,"Madison, WI Metropolitan Statistical Area",1,1,0,1,0,23910,350432.5757,42963489401,49060.89128,122601.3002,69330.28032,32480.19141,0.78069824,0.295924366
31540,2013,"Madison, WI Metropolitan Statistical Area",1,1,0,1,0,24063,354700.4432,43804897387,50616.37992,123498.2877,69880.65366,34019.62109,0.798394859,0.299360931
31540,2014,"Madison, WI Metropolitan Statistical Area",1,1,0,1,0,24293,360411.0983,44712379474,50705.39767,124059.3858,70589.16871,33512.76953,0.79776895,0.297494739
31540,2015,"Madison, WI Metropolitan Statistical Area",1,1,0,1,0,23831,369709.4736,46214543149,52626.38442,125002.3233,72207.06461,33494.25391,0.802855134,0.292573124
31540,2016,"Madison, WI Metropolitan Statistical Area",1,1,0,1,0,23918,377648.9905,47770078956,53049.47533,126493.3315,73724.03606,36528.65625,0.805832088,0.269158334
31540,2017,"Madison, WI Metropolitan Statistical Area",1,1,0,1,0,24998,381135.8506,48783188682,53659.69249,127994.2273,74526.27985,38046.73438,0.816994667,0.294323355
31540,2018,"Madison, WI Metropolitan Statistical Area",1,1,0,1,0,26387,385283.7621,50520147320,54393.76579,131124.5173,76496.76619,38057.36719,0.816677868,0.270930618
31700,2008,"Manchester-Nashua, NH Metropolitan Statistical Area",1,1,0,0,1,20385,195993.9902,25902059476,58102.34637,132157.4169,64827.10678,40610.97656,0.810886979,0.244359389
31700,2009,"Manchester-Nashua, NH Metropolitan Statistical Area",1,1,0,0,1,18937,187272.4597,25441228077,57322.16139,135851.412,63579.54576,38508.35938,0.75807327,0.260297447
31700,2010,"Manchester-Nashua, NH Metropolitan Statistical Area",1,1,0,0,1,16672,183879.6876,25756038436,57580.68999,140070.0576,64221.67475,39606.10156,0.771718085,0.257179111
31700,2011,"Manchester-Nashua, NH Metropolitan Statistical Area",1,1,0,0,1,15455,186423.8014,25872278808,58046.85195,138782.0579,64280.23118,39967.64063,0.769510031,0.272696614
31700,2012,"Manchester-Nashua, NH Metropolitan Statistical Area",1,1,0,0,1,15433,188408.0745,25973985353,57913.56163,137860.2559,64275.17867,39935.48047,0.784018099,0.260103166
31700,2013,"Manchester-Nashua, NH Metropolitan Statistical Area",1,1,0,0,1,16049,190606.4278,26150109969,57625.13198,137194.2713,64557.81163,38628.87891,0.764270306,0.258918703
31700,2014,"Manchester-Nashua, NH Metropolitan Statistical Area",1,1,0,0,1,16013,193565.2234,26795550877,59753.99562,138431.6377,65825.25131,38451.11328,0.791053236,0.268030167
31700,2015,"Manchester-Nashua, NH Metropolitan Statistical Area",1,1,0,0,1,14037,196841.988,27962800329,59975.73033,142057.0917,68400.31293,39896.73828,0.789339185,0.251665324
31700,2016,"Manchester-Nashua, NH Metropolitan Statistical Area",1,1,0,0,1,14452,199732.241,27945845644,60416.74551,139916.5478,67969.95171,39603.625,0.802174807,0.244479209
31700,2017,"Manchester-Nashua, NH Metropolitan Statistical Area",1,1,0,0,1,15343,201735.4974,28580664664,60922.01568,141673.9495,69176.28084,41143.91016,0.812906206,0.242341265
31700,2018,"Manchester-Nashua, NH Metropolitan Statistical Area",1,1,0,0,1,16031,203970.7446,29600422088,61442.04351,145120.9199,71283.89149,40418.27734,0.80252248,0.22222884
32580,2008,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",1,1,0,1,0,35090,219237.7324,16788391011,32724.73835,76576.19346,22788.8255,20855.41016,0.649194658,0.256614238
32580,2009,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",1,1,0,1,0,36285,217351.637,17026651667,33561.55901,78336.8918,22478.37752,20541.67383,0.654744148,0.236652255
32580,2010,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",1,1,0,1,0,33388,219374.0592,17805085381,33633.09573,81163.13042,22850.08769,20037.62891,0.629047394,0.247585952
32580,2011,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",1,1,0,1,0,32001,224714.8199,18255169335,33342.4156,81237.05123,22941.09432,19450.21875,0.627548337,0.263077438
32580,2012,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",1,1,0,1,0,31571,228755.2893,18506867270,33156.69505,80902.46713,22880.89322,22305.13867,0.611666024,0.261978179
32580,2013,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",1,1,0,1,0,31624,234134.3273,19324853645,33105.98467,82537.46414,23584.89975,21466.00781,0.626971304,0.240685433
32580,2014,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",1,1,0,1,0,30699,239525.0695,19829656302,33656.70354,82787.394,23867.45725,21892.93945,0.622047067,0.25467211
32580,2015,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",1,1,0,1,0,30735,245416.4642,20560063657,34220.69318,83776.21983,24445.3894,22919.69727,0.613550782,0.248900175
32580,2016,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",1,1,0,1,0,32010,249617.3168,20593891217,34301.778,82501.85316,24205.38273,22956.11328,0.643667161,0.228907987
32580,2017,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",1,1,0,1,0,31741,255025.9132,20802214973,34330.53989,81569.02455,24235.88203,21622.63672,0.656609118,0.238908514
32580,2018,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",1,1,0,1,0,29385,261245.1188,21028841320,34357.95108,80494.67649,24284.43726,23078.53711,0.657511175,0.250270545
32820,2008,"Memphis, TN-MS-AR Metropolitan Statistical Area",1,1,1,0,0,63524,606962.4987,73532945856,49477.23647,121149.076,56474.31444,31494.94922,0.716399074,0.266476542
32820,2009,"Memphis, TN-MS-AR Metropolitan Statistical Area",1,1,1,0,0,60959,574052.399,71493043318,49781.19432,124540.9712,54615.28255,30928.56445,0.670801044,0.270930439
32820,2010,"Memphis, TN-MS-AR Metropolitan Statistical Area",1,1,1,0,0,50597,565586.2552,71685885258,50714.27464,126746.1587,54410.78689,31599.72852,0.653903306,0.258143425
32820,2011,"Memphis, TN-MS-AR Metropolitan Statistical Area",1,1,1,0,0,50219,566231.9715,71480318622,50311.09324,126238.5775,53990.88823,30302.0293,0.660912931,0.267712206
32820,2012,"Memphis, TN-MS-AR Metropolitan Statistical Area",1,1,1,0,0,49236,573763.3332,73253439719,51199.04878,127671.8736,55005.93565,30494.33398,0.669991255,0.26880613
32820,2013,"Memphis, TN-MS-AR Metropolitan Statistical Area",1,1,1,0,0,52331,577058.2283,72688323234,50570.83776,125963.5851,54531.38852,31933.89648,0.667848229,0.277101457
32820,2014,"Memphis, TN-MS-AR Metropolitan Statistical Area",1,1,1,0,0,45415,582953.8779,73064154618,50775.24149,125334.3659,54750.98905,29494.77734,0.675360978,0.26447776
32820,2015,"Memphis, TN-MS-AR Metropolitan Statistical Area",1,1,1,0,0,45039,593731.2537,73898358228,51547.30088,124464.3225,55326.18711,31361.31445,0.683539927,0.249998823
32820,2016,"Memphis, TN-MS-AR Metropolitan Statistical Area",1,1,1,0,0,45426,605034.4975,75744745194,51670.00803,125190.7875,56657.42521,31123.60742,0.697644293,0.242304951
32820,2017,"Memphis, TN-MS-AR Metropolitan Statistical Area",1,1,1,0,0,48797,609149.8972,75934383920,52095.59938,124656.319,56697.4919,30544.93359,0.70012486,0.231705472
32820,2018,"Memphis, TN-MS-AR Metropolitan Statistical Area",1,1,1,0,0,51263,617559.1654,77206238961,52423.2762,125018.3679,57515.77195,30865.70898,0.700473547,0.25415206
32900,2008,"Merced, CA Metropolitan Statistical Area",1,1,0,0,1,12405,69892.63049,7197995668,38959.09734,102986.4754,28730.15538,24509.89648,0.647660375,0.247509316
32900,2009,"Merced, CA Metropolitan Statistical Area",1,1,0,0,1,10608,68826.74165,7282357981,39414.04813,105807.1006,28863.65539,23187.52148,0.614737988,0.246820256
32900,2010,"Merced, CA Metropolitan Statistical Area",1,1,0,0,1,10336,67995.2191,7186917740,39518.06881,105697.3981,27993.8525,23522.71289,0.603023291,0.285171926
32900,2011,"Merced, CA Metropolitan Statistical Area",1,1,0,0,1,9143,68842.29796,6930195822,38755.68461,100667.7004,26723.15449,21808.0957,0.584810972,0.242665336
32900,2012,"Merced, CA Metropolitan Statistical Area",1,1,0,0,1,8298,70776.01637,6899147154,38667.53348,97478.60233,26436.45138,25715.4375,0.591056228,0.242940813
32900,2013,"Merced, CA Metropolitan Statistical Area",1,1,0,0,1,7237,72444.90065,7231174312,38406.45642,99816.19474,27579.05976,22411.50977,0.554391325,0.271297991
32900,2014,"Merced, CA Metropolitan Statistical Area",1,1,0,0,1,7239,74368.46003,7380041906,38731.08722,99236.18027,27886.15074,24825.87109,0.598302662,0.256606579
32900,2015,"Merced, CA Metropolitan Statistical Area",1,1,0,0,1,7263,76159.16171,7794481160,40746.83655,102344.6291,29231.02167,24037.58594,0.598667562,0.276357651
32900,2016,"Merced, CA Metropolitan Statistical Area",1,1,0,0,1,8798,76872.94825,8199234264,42347.36381,106659.5526,30597.46862,25363.26953,0.59898752,0.282731146
32900,2017,"Merced, CA Metropolitan Statistical Area",1,1,0,0,1,9047,79372.69224,8408579832,42645.45159,105937.9441,30989.09056,25641.20117,0.61754775,0.268184036
32900,2018,"Merced, CA Metropolitan Statistical Area",1,1,0,0,1,7250,80450.05395,8455177806,42129.32936,105098.4728,30772.39752,28132.24805,0.663198173,0.230145484
33100,2008,"Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",1,1,1,0,0,398515,2273611.483,298000000000,50747.83355,131084.91,54639.08509,33542.60938,0.730546176,0.23987782
33100,2009,"Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",1,1,1,0,0,346358,2132965.733,282000000000,51170.10286,132343.6124,51281.32099,30925.01953,0.6963256,0.238326639
33100,2010,"Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",1,1,1,0,0,306984,2112639.54,286000000000,50972.23713,135535.2694,51282.3066,30454.62109,0.676069498,0.243490949
33100,2011,"Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",1,1,1,0,0,294448,2149331.543,287000000000,50466.2378,133569.4461,50423.01935,30060.05664,0.679431677,0.24404715
33100,2012,"Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",1,1,1,0,0,294156,2200015.009,289000000000,50354.54933,131407.915,50088.85293,30498.82813,0.691640675,0.247742668
33100,2013,"Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",1,1,1,0,0,308857,2259897.845,296000000000,50199.52903,130813.362,50539.24828,29535.67773,0.69458729,0.240557373
33100,2014,"Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",1,1,1,0,0,316324,2330072.948,307000000000,51031.42502,131560.9566,51772.51695,29536.24805,0.709569216,0.23240222
33100,2015,"Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",1,1,1,0,0,328048,2406383.15,322000000000,52652.46356,133935.4077,53732.01876,31421.85352,0.716671526,0.23283565
33100,2016,"Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",1,1,1,0,0,338306,2475278.883,328000000000,52840.54125,132554.9159,53904.03943,31026.56055,0.72697103,0.219639197
33100,2017,"Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",1,1,1,0,0,357792,2516744.995,342000000000,53654.18445,135817.7247,55583.08559,30523.65625,0.724857807,0.205592558
33100,2018,"Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",1,1,1,0,0,368217,2562287.34,355000000000,54188.87879,138414.5222,57214.1072,30905.97656,0.742051184,0.227623105
33340,2008,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",1,1,1,0,0,80032,821059.566,93951415391,51052.66707,114427.0395,61077.53277,35048.05859,0.776258886,0.273306906
33340,2009,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",1,1,1,0,0,74425,778782.4931,91492114257,51089.87489,117480.9592,59041.91192,33968.72266,0.731116951,0.279251754
33340,2010,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",1,1,1,0,0,62614,770142.9319,92904315994,51269.93041,120632.5633,59680.9089,34067.41406,0.724180937,0.283290148
33340,2011,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",1,1,1,0,0,58277,780379.0774,94134861515,51301.76258,120627.0955,60297.4436,33608.26172,0.715717733,0.2864905
33340,2012,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",1,1,1,0,0,57373,786502.8721,95858932691,51226.71963,121879.9525,61164.13027,34552.39453,0.730482221,0.28107059
33340,2013,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",1,1,1,0,0,57941,795557.5107,94875100320,50772.47261,119256.1179,60359.9519,33978.24219,0.737712443,0.284302533
33340,2014,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",1,1,1,0,0,59280,801214.6036,96627854683,51420.23243,120601.7143,61344.90383,33448.08203,0.74167186,0.280614078
33340,2015,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",1,1,1,0,0,64333,812925.9322,98894185789,52817.14514,121652.148,62719.03694,36517.27734,0.765061438,0.285224944
33340,2016,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",1,1,1,0,0,66562,820614.9158,99309478583,52898.29771,121018.3689,63000.39686,36432.39453,0.766386032,0.278020352
33340,2017,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",1,1,1,0,0,71085,825379.2513,99874457928,53000.152650000004,121004.3235,63406.27529,38008.07031,0.758045137,0.274559826
