year,cbsa,cbsa_name,indicator,value,topmetro,metrosize
2019,33220,"Midland, MI Metropolitan Statistical Area",Real GDP,6145778176,0,
2009,33260,"Midland, TX Metropolitan Statistical Area",Employment at firms 0-5 years old,11650,0,
2010,33260,"Midland, TX Metropolitan Statistical Area",Employment at firms 0-5 years old,10478,0,
2011,33260,"Midland, TX Metropolitan Statistical Area",Employment at firms 0-5 years old,11027,0,
2012,33260,"Midland, TX Metropolitan Statistical Area",Employment at firms 0-5 years old,12161,0,
2013,33260,"Midland, TX Metropolitan Statistical Area",Employment at firms 0-5 years old,12559,0,
2014,33260,"Midland, TX Metropolitan Statistical Area",Employment at firms 0-5 years old,14928,0,
2015,33260,"Midland, TX Metropolitan Statistical Area",Employment at firms 0-5 years old,17108,0,
2016,33260,"Midland, TX Metropolitan Statistical Area",Employment at firms 0-5 years old,15513,0,
2017,33260,"Midland, TX Metropolitan Statistical Area",Employment at firms 0-5 years old,15104,0,
2018,33260,"Midland, TX Metropolitan Statistical Area",Employment at firms 0-5 years old,20088,0,
2019,33260,"Midland, TX Metropolitan Statistical Area",Employment at firms 0-5 years old,23147,0,
2009,33260,"Midland, TX Metropolitan Statistical Area",Jobs,68862.797,0,
2010,33260,"Midland, TX Metropolitan Statistical Area",Jobs,71182.539,0,
2011,33260,"Midland, TX Metropolitan Statistical Area",Jobs,77590.953,0,
2012,33260,"Midland, TX Metropolitan Statistical Area",Jobs,84128.469,0,
2013,33260,"Midland, TX Metropolitan Statistical Area",Jobs,88946.867,0,
2014,33260,"Midland, TX Metropolitan Statistical Area",Jobs,95507.766,0,
2015,33260,"Midland, TX Metropolitan Statistical Area",Jobs,93381.5,0,
2016,33260,"Midland, TX Metropolitan Statistical Area",Jobs,88235.234,0,
2017,33260,"Midland, TX Metropolitan Statistical Area",Jobs,94627.555,0,
2018,33260,"Midland, TX Metropolitan Statistical Area",Jobs,109096.1,0,
2019,33260,"Midland, TX Metropolitan Statistical Area",Jobs,113672.09,0,
2009,33260,"Midland, TX Metropolitan Statistical Area",Real GDP,12467985408,0,
2010,33260,"Midland, TX Metropolitan Statistical Area",Real GDP,13194731520,0,
2011,33260,"Midland, TX Metropolitan Statistical Area",Real GDP,14758938624,0,
2012,33260,"Midland, TX Metropolitan Statistical Area",Real GDP,17046402048,0,
2013,33260,"Midland, TX Metropolitan Statistical Area",Real GDP,19004336128,0,
2014,33260,"Midland, TX Metropolitan Statistical Area",Real GDP,21090744320,0,
2015,33260,"Midland, TX Metropolitan Statistical Area",Real GDP,21189312512,0,
2016,33260,"Midland, TX Metropolitan Statistical Area",Real GDP,20916275200,0,
2017,33260,"Midland, TX Metropolitan Statistical Area",Real GDP,24609906688,0,
2018,33260,"Midland, TX Metropolitan Statistical Area",Real GDP,28167358464,0,
2019,33260,"Midland, TX Metropolitan Statistical Area",Real GDP,32121659392,0,
2009,33300,"Milledgeville, GA Micropolitan Statistical Area",Jobs,19952.986,0,
2010,33300,"Milledgeville, GA Micropolitan Statistical Area",Jobs,17562.734,0,
2011,33300,"Milledgeville, GA Micropolitan Statistical Area",Jobs,17277.906,0,
2012,33300,"Milledgeville, GA Micropolitan Statistical Area",Jobs,17286.656,0,
2013,33300,"Milledgeville, GA Micropolitan Statistical Area",Jobs,17617.75,0,
2014,33300,"Milledgeville, GA Micropolitan Statistical Area",Jobs,17763.939,0,
2015,33300,"Milledgeville, GA Micropolitan Statistical Area",Jobs,17735.887,0,
2016,33300,"Milledgeville, GA Micropolitan Statistical Area",Jobs,17979.635,0,
2017,33300,"Milledgeville, GA Micropolitan Statistical Area",Jobs,17923.352,0,
2018,33300,"Milledgeville, GA Micropolitan Statistical Area",Jobs,18254.227,0,
2019,33300,"Milledgeville, GA Micropolitan Statistical Area",Jobs,18321.117,0,
2009,33300,"Milledgeville, GA Micropolitan Statistical Area",Real GDP,1565261440,0,
2010,33300,"Milledgeville, GA Micropolitan Statistical Area",Real GDP,1442067072,0,
2011,33300,"Milledgeville, GA Micropolitan Statistical Area",Real GDP,1420196096,0,
2012,33300,"Milledgeville, GA Micropolitan Statistical Area",Real GDP,1369291008,0,
2013,33300,"Milledgeville, GA Micropolitan Statistical Area",Real GDP,1423681536,0,
2014,33300,"Milledgeville, GA Micropolitan Statistical Area",Real GDP,1461141376,0,
2015,33300,"Milledgeville, GA Micropolitan Statistical Area",Real GDP,1471106688,0,
2016,33300,"Milledgeville, GA Micropolitan Statistical Area",Real GDP,1461356160,0,
2017,33300,"Milledgeville, GA Micropolitan Statistical Area",Real GDP,1478061568,0,
2018,33300,"Milledgeville, GA Micropolitan Statistical Area",Real GDP,1482545280,0,
2019,33300,"Milledgeville, GA Micropolitan Statistical Area",Real GDP,1491228288,0,
2009,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Employment at firms 0-5 years old,65637,1,Very Large
2010,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Employment at firms 0-5 years old,56401,1,Very Large
2011,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Employment at firms 0-5 years old,58128,1,Very Large
2012,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Employment at firms 0-5 years old,59166,1,Very Large
2013,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Employment at firms 0-5 years old,56922,1,Very Large
2014,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Employment at firms 0-5 years old,60632,1,Very Large
2015,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Employment at firms 0-5 years old,67155,1,Very Large
2016,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Employment at firms 0-5 years old,71913,1,Very Large
2017,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Employment at firms 0-5 years old,68391,1,Very Large
2018,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Employment at firms 0-5 years old,73134,1,Very Large
2019,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Employment at firms 0-5 years old,74664,1,Very Large
2009,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Jobs,812291.38,1,Very Large
2010,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Jobs,804468.63,1,Very Large
2011,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Jobs,815243.5,1,Very Large
2012,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Jobs,821627.5,1,Very Large
2013,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Jobs,831044.31,1,Very Large
2014,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Jobs,836826.69,1,Very Large
2015,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Jobs,847598.88,1,Very Large
2016,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Jobs,854789,1,Very Large
2017,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Jobs,859136.5,1,Very Large
2018,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Jobs,866584.31,1,Very Large
2019,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Jobs,866375.88,1,Very Large
2009,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Real GDP,92959367168,1,Very Large
2010,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Real GDP,94370177024,1,Very Large
2011,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Real GDP,95606947840,1,Very Large
2012,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Real GDP,97363197952,1,Very Large
2013,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Real GDP,96336723968,1,Very Large
2014,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Real GDP,98113347584,1,Very Large
2015,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Real GDP,1.01E+11,1,Very Large
2016,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Real GDP,1.01E+11,1,Very Large
2017,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Real GDP,1.02E+11,1,Very Large
2018,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Real GDP,1.04E+11,1,Very Large
2019,33340,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",Real GDP,1.04E+11,1,Very Large
2009,33380,"Minden, LA Micropolitan Statistical Area ",Jobs,13455.579,0,
2010,33380,"Minden, LA Micropolitan Statistical Area ",Jobs,13691.652,0,
2011,33380,"Minden, LA Micropolitan Statistical Area ",Jobs,13454.509,0,
2012,33380,"Minden, LA Micropolitan Statistical Area ",Jobs,13157.175,0,
2013,33380,"Minden, LA Micropolitan Statistical Area ",Jobs,12624.47,0,
2014,33380,"Minden, LA Micropolitan Statistical Area ",Jobs,12927.375,0,
2015,33380,"Minden, LA Micropolitan Statistical Area ",Jobs,12686.064,0,
2016,33380,"Minden, LA Micropolitan Statistical Area ",Jobs,12257.665,0,
2017,33380,"Minden, LA Micropolitan Statistical Area ",Jobs,11886.889,0,
2018,33380,"Minden, LA Micropolitan Statistical Area ",Jobs,12319.365,0,
2019,33380,"Minden, LA Micropolitan Statistical Area ",Jobs,12255.651,0,
2009,33380,"Minden, LA Micropolitan Statistical Area ",Real GDP,1419718400,0,
2010,33380,"Minden, LA Micropolitan Statistical Area ",Real GDP,1571167360,0,
2011,33380,"Minden, LA Micropolitan Statistical Area ",Real GDP,1509791872,0,
2012,33380,"Minden, LA Micropolitan Statistical Area ",Real GDP,1448750208,0,
2013,33380,"Minden, LA Micropolitan Statistical Area ",Real GDP,1389623168,0,
2014,33380,"Minden, LA Micropolitan Statistical Area ",Real GDP,1449023104,0,
2015,33380,"Minden, LA Micropolitan Statistical Area ",Real GDP,1356377216,0,
2016,33380,"Minden, LA Micropolitan Statistical Area ",Real GDP,1362017664,0,
2017,33380,"Minden, LA Micropolitan Statistical Area ",Real GDP,1326097408,0,
2018,33380,"Minden, LA Micropolitan Statistical Area ",Real GDP,1350515584,0,
2019,33380,"Minden, LA Micropolitan Statistical Area ",Real GDP,1370022656,0,
2009,33420,"Mineral Wells, TX Micropolitan Statistical Area",Jobs,8483.4795,0,
2010,33420,"Mineral Wells, TX Micropolitan Statistical Area",Jobs,8391.2813,0,
2011,33420,"Mineral Wells, TX Micropolitan Statistical Area",Jobs,8598.7021,0,
2012,33420,"Mineral Wells, TX Micropolitan Statistical Area",Jobs,8726.2988,0,
2013,33420,"Mineral Wells, TX Micropolitan Statistical Area",Jobs,8689.5615,0,
2014,33420,"Mineral Wells, TX Micropolitan Statistical Area",Jobs,8850.1709,0,
2015,33420,"Mineral Wells, TX Micropolitan Statistical Area",Jobs,8667.0078,0,
2016,33420,"Mineral Wells, TX Micropolitan Statistical Area",Jobs,8742.8613,0,
2017,33420,"Mineral Wells, TX Micropolitan Statistical Area",Jobs,8955.2285,0,
2018,33420,"Mineral Wells, TX Micropolitan Statistical Area",Jobs,9061.4678,0,
2019,33420,"Mineral Wells, TX Micropolitan Statistical Area",Jobs,9086.041,0,
2009,33420,"Mineral Wells, TX Micropolitan Statistical Area",Real GDP,1058697408,0,
2010,33420,"Mineral Wells, TX Micropolitan Statistical Area",Real GDP,1064865920,0,
2011,33420,"Mineral Wells, TX Micropolitan Statistical Area",Real GDP,1058197440,0,
2012,33420,"Mineral Wells, TX Micropolitan Statistical Area",Real GDP,1078215680,0,
2013,33420,"Mineral Wells, TX Micropolitan Statistical Area",Real GDP,1148359424,0,
2014,33420,"Mineral Wells, TX Micropolitan Statistical Area",Real GDP,1149255680,0,
2015,33420,"Mineral Wells, TX Micropolitan Statistical Area",Real GDP,1083467520,0,
2016,33420,"Mineral Wells, TX Micropolitan Statistical Area",Real GDP,1064793088,0,
2017,33420,"Mineral Wells, TX Micropolitan Statistical Area",Real GDP,1148673152,0,
2018,33420,"Mineral Wells, TX Micropolitan Statistical Area",Real GDP,1156652544,0,
2019,33420,"Mineral Wells, TX Micropolitan Statistical Area",Real GDP,1216474624,0,
2009,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Employment at firms 0-5 years old,153267,1,Very Large
2010,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Employment at firms 0-5 years old,145818,1,Very Large
2011,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Employment at firms 0-5 years old,142235,1,Very Large
2012,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Employment at firms 0-5 years old,138133,1,Very Large
2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Employment at firms 0-5 years old,130851,1,Very Large
2014,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Employment at firms 0-5 years old,135821,1,Very Large
2015,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Employment at firms 0-5 years old,135339,1,Very Large
2016,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Employment at firms 0-5 years old,141400,1,Very Large
2017,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Employment at firms 0-5 years old,147955,1,Very Large
2018,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Employment at firms 0-5 years old,151611,1,Very Large
2019,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Employment at firms 0-5 years old,160346,1,Very Large
2009,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Jobs,1748920.4,1,Very Large
2010,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Jobs,1744837.4,1,Very Large
2011,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Jobs,1778973.9,1,Very Large
2012,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Jobs,1811181.4,1,Very Large
2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Jobs,1845110,1,Very Large
2014,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Jobs,1874936.4,1,Very Large
2015,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Jobs,1909067.4,1,Very Large
2016,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Jobs,1935886.8,1,Very Large
2017,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Jobs,1968563.6,1,Very Large
2018,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Jobs,1998208.4,1,Very Large
2019,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Jobs,2014570.9,1,Very Large
2009,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Real GDP,2.24E+11,1,Very Large
2010,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Real GDP,2.31E+11,1,Very Large
2011,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Real GDP,2.38E+11,1,Very Large
2012,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Real GDP,2.42E+11,1,Very Large
2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Real GDP,2.45E+11,1,Very Large
2014,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Real GDP,2.52E+11,1,Very Large
2015,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Real GDP,2.57E+11,1,Very Large
2016,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Real GDP,2.61E+11,1,Very Large
2017,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Real GDP,2.67E+11,1,Very Large
2018,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Real GDP,2.75E+11,1,Very Large
2019,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Real GDP,2.76E+11,1,Very Large
2009,33500,"Minot, ND Micropolitan Statistical Area",Jobs,37551.086,0,
2010,33500,"Minot, ND Micropolitan Statistical Area",Jobs,38827.953,0,
2011,33500,"Minot, ND Micropolitan Statistical Area",Jobs,40606.535,0,
2012,33500,"Minot, ND Micropolitan Statistical Area",Jobs,44319.516,0,
2013,33500,"Minot, ND Micropolitan Statistical Area",Jobs,45262.273,0,
2014,33500,"Minot, ND Micropolitan Statistical Area",Jobs,45773.055,0,
2015,33500,"Minot, ND Micropolitan Statistical Area",Jobs,44599.785,0,
2016,33500,"Minot, ND Micropolitan Statistical Area",Jobs,41701.148,0,
2017,33500,"Minot, ND Micropolitan Statistical Area",Jobs,40863.797,0,
2018,33500,"Minot, ND Micropolitan Statistical Area",Jobs,41334.043,0,
2019,33500,"Minot, ND Micropolitan Statistical Area",Jobs,41365.945,0,
2009,33500,"Minot, ND Micropolitan Statistical Area",Real GDP,3847998720,0,
2010,33500,"Minot, ND Micropolitan Statistical Area",Real GDP,4136815360,0,
2011,33500,"Minot, ND Micropolitan Statistical Area",Real GDP,4619648512,0,
2012,33500,"Minot, ND Micropolitan Statistical Area",Real GDP,5740892160,0,
2013,33500,"Minot, ND Micropolitan Statistical Area",Real GDP,5707971072,0,
2014,33500,"Minot, ND Micropolitan Statistical Area",Real GDP,5761992192,0,
2015,33500,"Minot, ND Micropolitan Statistical Area",Real GDP,5640463360,0,
2016,33500,"Minot, ND Micropolitan Statistical Area",Real GDP,5277572608,0,
2017,33500,"Minot, ND Micropolitan Statistical Area",Real GDP,5184732672,0,
2018,33500,"Minot, ND Micropolitan Statistical Area",Real GDP,5255979520,0,
2019,33500,"Minot, ND Micropolitan Statistical Area",Real GDP,5290984448,0,
2009,33540,"Missoula, MT Metropolitan Statistical Area",Employment at firms 0-5 years old,6151,0,
2010,33540,"Missoula, MT Metropolitan Statistical Area",Employment at firms 0-5 years old,5192,0,
2011,33540,"Missoula, MT Metropolitan Statistical Area",Employment at firms 0-5 years old,5241,0,
2012,33540,"Missoula, MT Metropolitan Statistical Area",Employment at firms 0-5 years old,4968,0,
2013,33540,"Missoula, MT Metropolitan Statistical Area",Employment at firms 0-5 years old,4791,0,
2014,33540,"Missoula, MT Metropolitan Statistical Area",Employment at firms 0-5 years old,5190,0,
2015,33540,"Missoula, MT Metropolitan Statistical Area",Employment at firms 0-5 years old,5556,0,
2016,33540,"Missoula, MT Metropolitan Statistical Area",Employment at firms 0-5 years old,5672,0,
2017,33540,"Missoula, MT Metropolitan Statistical Area",Employment at firms 0-5 years old,6017,0,
2018,33540,"Missoula, MT Metropolitan Statistical Area",Employment at firms 0-5 years old,6251,0,
2019,33540,"Missoula, MT Metropolitan Statistical Area",Employment at firms 0-5 years old,6137,0,
2009,33540,"Missoula, MT Metropolitan Statistical Area",Jobs,56996.668,0,
2010,33540,"Missoula, MT Metropolitan Statistical Area",Jobs,56810.355,0,
