year,cbsa,cbsatitle,topmetro,metrosize,indicator,tractlevel,value
2009,16180,"Carson City, NV Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.241986
2009,16220,"Casper, WY Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.24102
2009,16260,"Cedar City, UT Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.225621
2009,16300,"Cedar Rapids, IA Metropolitan Statistical Area",1,Midsized,Relative Income Poverty Rate,top,0.213061
2009,16340,"Cedartown, GA Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.231899
2009,16380,"Celina, OH Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.265275
2009,16420,"Central City, KY Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.250728
2009,16460,"Centralia, IL Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.217103
2009,16500,"Centralia, WA Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.224147
2009,16540,"Chambersburg-Waynesboro, PA Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.234655
2009,16580,"Champaign-Urbana, IL Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.175086
2009,16620,"Charleston, WV Metropolitan Statistical Area",1,Midsized,Relative Income Poverty Rate,top,0.237888
2009,16660,"Charleston-Mattoon, IL Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.188449
2009,16700,"Charleston-North Charleston, SC Metropolitan Statistical Area",1,Large,Relative Income Poverty Rate,top,0.207572
2009,16740,"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",1,Very Large,Relative Income Poverty Rate,top,0.197894
2009,16820,"Charlottesville, VA Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.18924
2009,16860,"Chattanooga, TN-GA Metropolitan Statistical Area",1,Large,Relative Income Poverty Rate,top,0.212438
2009,16940,"Cheyenne, WY Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.22173
2009,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",1,Very Large,Relative Income Poverty Rate,top,0.207854
2009,17020,"Chico, CA Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.201336
2009,17060,"Chillicothe, OH Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.220157
2009,17140,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",1,Very Large,Relative Income Poverty Rate,top,0.2239
2009,17200,"Lebanon, NH-VT Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.212423
2009,17220,"Clarksburg, WV Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.20224
2009,17260,"Clarksdale, MS Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.241631
2009,17300,"Clarksville, TN-KY Metropolitan Statistical Area",1,Midsized,Relative Income Poverty Rate,top,0.21456
2009,17340,"Clearlake, CA Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.2228
2009,17380,"Cleveland, MS Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.245418
2009,17420,"Cleveland, TN Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.229133
2009,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",1,Very Large,Relative Income Poverty Rate,top,0.232057
2009,17500,"Clewiston, FL Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.182061
2009,17540,"Clinton, IA Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.235285
2009,17580,"Clovis, NM Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.206957
2009,17660,"Coeur d'Alene, ID Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.238174
2009,17700,"Coffeyville, KS Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.213652
2009,17740,"Coldwater, MI Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.246777
2009,17780,"College Station-Bryan, TX Metropolitan Statistical Area",1,Midsized,Relative Income Poverty Rate,top,0.191948
2009,17820,"Colorado Springs, CO Metropolitan Statistical Area",1,Large,Relative Income Poverty Rate,top,0.232026
2009,17860,"Columbia, MO Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.190263
2009,17900,"Columbia, SC Metropolitan Statistical Area",1,Large,Relative Income Poverty Rate,top,0.195967
2009,17980,"Columbus, GA-AL Metropolitan Statistical Area",1,Midsized,Relative Income Poverty Rate,top,0.181738
2009,18020,"Columbus, IN Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.199444
2009,18060,"Columbus, MS Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.224292
2009,18100,"Columbus, NE Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.231575
2009,18140,"Columbus, OH Metropolitan Statistical Area",1,Very Large,Relative Income Poverty Rate,top,0.198083
2009,18180,"Concord, NH Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.219221
2009,18220,"Connersville, IN Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.24162
2009,18260,"Cookeville, TN Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.204313
2009,18300,"Coos Bay, OR Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.241967
2009,18380,"Cordele, GA Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.222413
2009,18420,"Corinth, MS Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.22442
2009,18460,"Cornelia, GA Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.200031
2009,18500,"Corning, NY Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.244404
2009,18580,"Corpus Christi, TX Metropolitan Statistical Area",1,Midsized,Relative Income Poverty Rate,top,0.178959
2009,18620,"Corsicana, TX Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.228993
2009,18660,"Cortland, NY Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.226139
2009,18700,"Corvallis, OR Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.172305
2009,18740,"Coshocton, OH Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.227286
2009,18780,"Craig, CO Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.020757
2009,18820,"Crawfordsville, IN Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.232937
2009,18860,"Crescent City, CA Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.220201
2009,18880,"Crestview-Fort Walton Beach-Destin, FL Metropolitan Statistical Area",1,Midsized,Relative Income Poverty Rate,top,0.222128
2009,18900,"Crossville, TN Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.233953
2009,18980,"Cullman, AL Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.205424
2009,19000,"Cullowhee, NC Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.01412
2009,19060,"Cumberland, MD-WV Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.211698
2009,19100,"Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area",1,Very Large,Relative Income Poverty Rate,top,0.186153
2009,19140,"Dalton, GA Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.220654
2009,19180,"Danville, IL Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.192365
2009,19220,"Danville, KY Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.236663
2009,19260,"Danville, VA Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.205397
2009,19300,"Daphne-Fairhope-Foley, AL Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.223771
2009,19340,"Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area",1,Midsized,Relative Income Poverty Rate,top,0.206631
2009,19420,"Dayton, TN Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.007284
2009,19430,"Dayton-Kettering, OH Metropolitan Statistical Area ",1,Large,Relative Income Poverty Rate,top,0.222489
2009,19460,"Decatur, AL Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.214827
2009,19500,"Decatur, IL Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.2154
2009,19540,"Decatur, IN Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.23269
2009,19580,"Defiance, OH Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.233109
2009,19620,"Del Rio, TX Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.149756
2009,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metropolitan Statistical Area",1,Large,Relative Income Poverty Rate,top,0.219858
2009,19700,"Deming, NM Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.241068
2009,19740,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",1,Very Large,Relative Income Poverty Rate,top,0.209039
2009,19760,"DeRidder, LA Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.268818
2009,19780,"Des Moines-West Des Moines, IA Metropolitan Statistical Area",1,Large,Relative Income Poverty Rate,top,0.213245
2009,19820,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",1,Very Large,Relative Income Poverty Rate,top,0.229725
2009,19860,"Dickinson, ND Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.241282
2009,19940,"Dixon, IL Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.252327
2009,19980,"Dodge City, KS Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.227371
2009,20020,"Dothan, AL Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.189179
2009,20060,"Douglas, GA Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.170195
2009,20100,"Dover, DE Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.220674
2009,20140,"Dublin, GA Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.185083
2009,20180,"DuBois, PA Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.033336
2009,20220,"Dubuque, IA Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.219911
2009,20260,"Duluth, MN-WI Metropolitan Statistical Area",1,Midsized,Relative Income Poverty Rate,top,0.231166
2009,20300,"Dumas, TX Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.256761
2009,20340,"Duncan, OK Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.236818
2009,20420,"Durango, CO Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.217394
2009,20460,"Durant, OK Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.21165
2009,20500,"Durham-Chapel Hill, NC Metropolitan Statistical Area",1,Large,Relative Income Poverty Rate,top,0.18713
2009,20540,"Dyersburg, TN Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.226064
2009,20580,"Eagle Pass, TX Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.215839
2009,20660,"Easton, MD Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.229579
2009,20700,"East Stroudsburg, PA Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.230377
2009,20740,"Eau Claire, WI Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.200532
2009,20780,"Edwards, CO Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.191084
2009,20820,"Effingham, IL Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.24647
2009,20900,"El Campo, TX Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.233269
2009,20940,"El Centro, CA Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.163844
2009,20980,"El Dorado, AR Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.219109
2009,21020,"Elizabeth City, NC Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.226286
2009,21060,"Elizabethtown-Fort Knox, KY Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.213219
2009,21120,"Elk City, OK Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.212578
2009,21140,"Elkhart-Goshen, IN Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.224259
2009,21180,"Elkins, WV Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.00324
2009,21220,"Elko, NV Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.216205
2009,21260,"Ellensburg, WA Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.165413
2009,21300,"Elmira, NY Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.212795
2009,21340,"El Paso, TX Metropolitan Statistical Area",1,Large,Relative Income Poverty Rate,top,0.189887
2009,21380,"Emporia, KS Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.191587
2009,21420,"Enid, OK Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.203578
2009,21460,"Enterprise, AL Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.21707
2009,21500,"Erie, PA Metropolitan Statistical Area",1,Midsized,Relative Income Poverty Rate,top,0.246109
2009,21540,"Escanaba, MI Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.238916
2009,21580,"Espa켹la, NM Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.222396
2009,21640,"Eufaula, AL-GA Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.208051
2009,21660,"Eugene-Springfield, OR Metropolitan Statistical Area ",1,Midsized,Relative Income Poverty Rate,top,0.22082
2009,21700,"Eureka-Arcata, CA Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.218217
2009,21740,"Evanston, WY Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.30559
2009,21780,"Evansville, IN-KY Metropolitan Statistical Area",1,Midsized,Relative Income Poverty Rate,top,0.220304
2009,21820,"Fairbanks, AK Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.230483
2009,21840,"Fairfield, IA Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,-0.030224
2009,21860,"Fairmont, MN Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.256271
2009,21900,"Fairmont, WV Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.195046
2009,21980,"Fallon, NV Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.256621
2009,22020,"Fargo, ND-MN Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.17878
2009,22060,"Faribault-Northfield, MN Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.201207
2009,22100,"Farmington, MO Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.246127
2009,22140,"Farmington, NM Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.207991
2009,22180,"Fayetteville, NC Metropolitan Statistical Area",1,Large,Relative Income Poverty Rate,top,0.23169
2009,22220,"Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area",1,Large,Relative Income Poverty Rate,top,0.206799
2009,22260,"Fergus Falls, MN Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.229246
2009,22280,"Fernley, NV Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.19196
2009,22300,"Findlay, OH Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.220356
2009,22340,"Fitzgerald, GA Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.200273
2009,22380,"Flagstaff, AZ Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.18951
2009,22420,"Flint, MI Metropolitan Statistical Area",1,Midsized,Relative Income Poverty Rate,top,0.238803
2009,22500,"Florence, SC Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.198655
2009,22520,"Florence-Muscle Shoals, AL Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.212739
2009,22540,"Fond du Lac, WI Metropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.240063
2009,22580,"Forest City, NC Micropolitan Statistical Area",0,,Relative Income Poverty Rate,top,0.235777
